"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ireland","IRL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","34.9406091967541","","","","","34.9994049744139","","","","","34.3662315481274","","","","37.8801374220639","","36.7296416938111","","","","38.9114222164072","","45.2167019027484","44.8608137044968","45.2937976060936","46.2421426619295","48.1312922355537","47.5841063270109","48.6015460295151","50.0636762416867","51.0406342913776","53.5942956926659","56.3394683026585","57.3918094684868","58.385728907735","60.6449730045236","62.2647015905443","63.299711815562","65.2458084683149","66.2452591656131","66.8681473151532","68.9708792762228","69.6329885220349","69.6295252852514","71.6438545555095","72.208605664488","74.5811518324607","75.551714969423","77.6501522280653","78.7261328013679","79.4219653179191","79.6538685282141","80.2177068214804","79.7821350762527","79.4006948465547","80.5302042590178","81.1816192560175","81.7863397548161","81.9254296533644","81.7750074205996",
"Iran, Islamic Rep.","IRN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","14.047866805411","","","","","","9.87189148455162","","","","16.1375661375661","","","","","","","","","","11.0466551468773","","","","","12.4170734760295","","","","","14.2322097378277","","","","","","","","","26.1335194948003","25.6395751090437","24.4247532577307","21.8975961157971","22.9751359051839","22.4941053252367","20.8112608801437","22.37436065363","19.7467223152194","19.259149615282","21.0088943239259","23.4971111935791","24.8713550600343","24.8089442400226","24.1227447080551","20.3967663364893",
"Iraq","IRQ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","19.6633416458853","","","","","","","","","","13.911772521924","","","","","","","","","","11.3224637681159","","","","","","","","","","16.9017980636238","","","","","16.6596668066639","","18.7413935554944","","20.1831044527674","15.4377243855289","","","",
"Iceland","ISL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","37.6702839990764","","","","","","","","","","","","","","46.8695348023785","46.3645176926806","46.2209302325581","46.0905349794239","","71.5234988522411","109.453781512605","71.3493307608827","72.4599252741955","71.2002840909091","","70.6858594411516","","","","","","85.4730918044319","86.597457132859","88.6455605808141","89.4567164179105","88.9361213235294","87.5823794658342","86.8550081718422","87.6933733548834","89.8519113764206","90.8025042686397","88.7167891464104","89.7168405365127","90.121336996337","88.3889528193326","90.1309635173059","89.4603612932919","89.1321792961137","89.0494912118409","90.8550362706624","91.480996068152","91.8710918710919","93.2946017913338","92.793115812119","91.8817895105712","92.3388966156699","90.8831908831909","91.0244577757268","91.1131898971001","91.184443134944","90.6782734856728",
"Israel","ISR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","46.7591240875912","","47.3595073133179","","49.4813438612788","","53.3835742848354","54.6251369541399","56.0244744273612","56.6389716256467","57.0459207827047","60.161991900405","","","60.9308215925281","62.3797305965362","63.3270022158911","65.5932741116751","64.3971038707881","64.9227772366773","67.0208304208025","66.9761092150171","69.16359667076","70.6043204812688","71.4801945795691","72.1831975273953","73.2030804335425","75.4239724058638","76.7321761583704","77.446317913244","78.0837972458248","79.7116374871267","79.8685171658145","80.4892253931275","80.4916847433116","80.527674218526","80.5503798194066","82.9052387171673","82.8814537063744","82.5101097631427","83.8430467397577","83.9048991354467","85.2267818574514","85.3102453102453","85.9209955143973","85.9463379260334","87.6043956043956","88.1213017751479","88.8431044976751",
"Italy","ITA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","30.5194000247924","","","","","","","","","","34.9924377835831","","","","","","44.0079421358673","44.2206029432776","45.5968969975578","46.7476149176062","48.1529769665363","47.776477472206","47.6584022038567","47.8450786255096","48.292469352014","50.1394802525327","50.7125890736342","51.9449431478157","53.2938676381299","53.2167300380228","53.9637344522703","52.6201885917452","52.3127238747859","53.1210392902408","53.89433113859","54.7254870391241","55.1879941907375","55.9264634736333","57.2884646497331","57.8657152124554","58.9902280130293","59.5465587044534","60.090119085935","62.1163166397415","62.328094302554","62.7712031558185","62.7729980145599","64.033780427223","64.1765989592077","64.6073121191605","65.3950953678474","67.0324105334234","67.6555839727195","68.3475298126065","67.5441576086957","68.2700421940928","68.9690026954178","69.2035696245159","69.7430696416498","68.9273356401384",
"Jamaica","JAM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","54.9784506575312","","","","","","","","","","45.2348494237204","","","","71.9690455717971","76.0946890715074","75.6669960474308","","80.2973513243378","","59.8696875462757","81.7657386506145","81.6228823962681","","","61.9025805466483","","","68.5676779463244","","81.1337927447666","56.9165940133682","","","84.2766446035391","80.46875","80.2649006622517","79.088471849866","78.2638228501562","77.3972602739726","","73.4246575342466","76.2758620689655","74.2504903334267","75.033921302578","","","77.5510204081633","77.8577246809666","77.5518729981897","77.8456728719625","78.2051282051282","79.3841260662137","80.3857142857143","79.8343330477007","80.0711743772242","82.3802163833076","82.8892005610098","82.3270350902117","82.2966529009737","",
"Jordan","JOR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","5.61610462879856","","","","","","","","","","","","","","14.0947919537063","","","","8.66121282950266","","","","","","","","","","","","","","","","","","","","","18.6081694402421","17.8625954198473","19.1588785046729","17.7215189873418","","18.167701863354","18.8589540412044","22.8260869565217","22.1875","22.9938271604938","23.1496062992126","23.4076433121019","23.0016313213703","21.8543046357616","21.105527638191","","","26.9506941120153","23.824297844546","21.8698921216084","",
"Japan","JPN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","64.2688679245283","63.9575971731449","63.3451957295374","62.575210589651","62.2411693057247","61.9339045287638","62.3011015911873","62.7450980392157","61.7539585870889","61.1721611721612","61.0024449877751","59.367396593674","58.0998781973204","58.7088915956151","56.8459657701711","56.1425061425061","56.4039408866995","57.8163771712159","59.0286425902864","59.3516209476309","59.6491228070175","59.7744360902256","60.377358490566","61.7128463476071","62.0558375634518","62.3559539052497","62.4678663239075","62.8719275549806","63.4241245136187","64.2857142857143","64.8963730569948","65.3350515463918","65.0834403080873","64.4871794871795","64.5244215938303","64.4329896907217","64.3500643500644","64.8648648648649","64.8124191461837","64.4993498049415","64.4435700178269","64.9187717873834","64.9190893337141","65.0708010884671","65.6909489512984","65.9620860822077","66.2023724154945","66.2156648563408","66.5841547801849","67.3143621731141","67.6166530983249","67.6549146616234","67.9717316644352","69.3617021276596","69.8863636363636","70.5547652916074","71.4488636363636","72.4822695035461","73.7359550561798","74.6498599439776","74.5098039215686",
"Kazakhstan","KAZ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4772876892693","85.946589106293","85.6708123842286","","","","87.610038102746","","","","","","","","","","","","84.3708609271523",
"Kenya","KEN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9533169533169","","","86.977886977887","","","","","","","","","","94.6265448683504","","","","","","86.7074770441627","80.6322984904586","","","87.5107033639144","","","","","","","92.2064516129032","","","86.1643835616438","",
"Kyrgyz Republic","KGZ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6491204511884","","","","","","","","","","","","","74.7364152473641","","71.9876277568585","","70.1552393272962","","","69.6117274167987","68.2114032803957","68.1630546955624","67.0031055900621","64.367966500916","67.1735360810991","66.1147171810836","64.0848806366048","61.1896505734863","59.4718404742657","","",
"Cambodia","KHM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","67.1864171864172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.258293548782","","","98.9361702127659","","90.4937815539958","94.8922097011269","94.4567901234568","95.8445510944633","","","87.8724394785847","","","84.3436053730669","83.0145216972668","88.7792565396971","91.748504345863","91.55386508558","82.1696094168004","85.9203693017888","85.755478662053","85.016211208893","86.1928011808789","87.9894058037771","","80.8320321043641","",
"Kiribati","KIR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","70.6476323119777","","","","","","","","","","","","81.1984212414783","","","","","85.2258986479059","","","","","","","","","","62.0280146163216","","","","","78.3103654883164","","","","","63.0304168231318","","","","66.5044042651831","",
"St. Kitts and Nevis","KNA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","57.0413149711239","","","","","","","","","","54.6189979123173","","","","","","","","","","60.9581290079215","","","","","","","","","","","74.3135979180221","","","","","","","","","","88.186173853525","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","38.199480093036","","","","","","43.3080634045486","","","","51.2765673038364","","","","","61.2116443745083","","58.6979950431137","61.6526767074116","62.1505376344086","55.9466178202277","55.7900290160907","57.8933333333333","58.1477457903313","56.3843061139609","57.9485761680951","59.7532233467351","61.9710544452102","61.7897337359319","63.3900612661675","63.477908390758","62.8015460482474","62.2786148559344","62.1928665785997","62.667015981137","63.3376963350785","64.1338582677165","65.4220352353405","62.7048634243838","63.9795781270993","66.2597263214382","67.1275167785235","67.0522536896689","66.022136284838","67.3569626974645","67.8052034689793","68.4182305630027","68.3892617449664","68.6221379216908","68.0273037542662","68.3886838868389","68.5172554903833","68.6955337690632","69.0936309199782","69.9192462987887","70.569236980218","71.0238769728855","71.6731832277201","72.1620157138987","73.1558212199429","73.0996563573883",
"Kuwait","KWT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","10.0067159167226","","","","","11.416151910318","","","","","18.0329856900315","","","","","23.5746764603008","","","30.4933875890132","","37.3647511421015","","","42.8696303696304","","","","","","","52.0205643232903","47.3000583771162","48.1019994204578","","","","","","57.4337585868499","","54.302987197724","62.1500559910414","64.326160815402","","64.0086946573619","68.1682714351215","","","","","65.2173913043478","56.7899829254411","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3387639872213","50.3609860451833","54.7877731311117","53.1603849188646","","56.1365528390898","57.1890707187305","57.6672872660858","57.7790571698966","58.7286938198909","","61.7832174834955","62.7948133186599","64.0884758679805","64.30410755967","65.4278865349431","65.166779577985","65.7299094393776","65.5991056826535","66.5962803475299","","65.6088125200457","66.2739774148187","66.2012198818974","65.914787035015","66.4912905388062","67.0137632678899","67.6859269160528","68.385425368482","69.0444103983284","67.2978410789177",
"Lao PDR","LAO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.1788352100739","","","","","","","","100.106044538706","","99.251497005988","","","","","96.0410924580306","","","","","","","80.8407079646018","","","",
"Lebanon","LBN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","20.9214092140921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5731707317073","","","31.5553563424473","","31.2368972746331","","","","","","","","","","41.5992046584292","",
"Liberia","LBR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","52.3362205685007","","","","","","","","","","","","35.4562330429816","","","","","","","","","","68.7274368231047","","","","","","","","","","","","","","","","","","","","","","","89.8787559304165","","","90.0246913580247","","","","87.5445276992998","","87.6685700400923","","","","",
"Libya","LBY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","5.16467065868263","","","","","","","","","8.38784147749134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3624139061987","","","","","","","","",
"St. Lucia","LCA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5287108632273","","77.5665399239544","78.1127129750983","74.140127388535","74.7747747747748","76.1479591836735","77.2727272727273","80.5194805194805","82.6666666666667","70.9878177966102","","82.8012769353551","83.739837398374","79.7900262467192","88.2183908045977","81.0109289617486","79.7595495358393","81.980056980057","","85.0089396231605","87.5389830508475","84.0466410494236","","","","84.9993432286878","84.4737529381039","87.810475161987","",
"Latin America & Caribbean","LCN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.593587959929","50.1121641329111","54.090454534641","52.6478227719433","","55.5590702268376","56.7300582031701","57.3171468489092","57.5984728614626","58.5584956078564","","61.6090171721435","62.6295316041734","63.7850766677888","64.1475776431078","65.0437429106533","64.8543511538563","65.4003752221964","65.3762495607348","66.3783342010209","","65.6008179597299","66.2628613875638","66.2554187522012","66.0586203395795","66.6079971703709","66.9531957318914","67.7610529907544","68.4941037671191","69.1619393725086","67.3653242483448",
"Least developed countries: UN classification","LDC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","38.2787411689146","","","","","","","","","","50.2303112009887","","","","","","","","","","54.0509524902456","","","","","","","","","","","","","","","","","","","","67.4052254098361","68.0947450168263","68.0999342537804","69.7467850987671","71.1676363144365","71.6904276985743","71.3879485443467","72.5656565656566","73.2546842470507","73.7624456597953","74.2140138164387","76.0539863642688","76.0185445349817","75.8395918945728","76.3499073942157","77.2530953066513","77.4709302325581","77.9735682819383","","","",
"Sri Lanka","LKA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","28.6810376324443","","","","","","","29.030115146147","37.8032262036695","","","","","","","","","","39.7098129056892","","","","46.6591872351035","45.610278372591","","","","58.1610376268139","","48.336825563122","49.652367834186","49.6282770314334","47.8411977008421","46.9241963222648","46.6446499339498","53.8862127327171","48.5994578546534","48.2161733615222","48.1873111782477","49.4845360824742","46.3141443084137","46.4056654195617","45.568451595885","52.3528544033043","48.5294117647059","50.5682656826568","49.1345616973758","45.7722059215791","46.2287104622871","43.9450520138704","47.233360064154","46.3375368929434","47.9233654876742","47.6742636278822","49.0533100577414","45.9070341423282","","",
"Lower middle income","LMC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5334080631133","","","","","","","","","46.6566909516632","55.8432807542262","","","","46.3095450873014","","","","","45.1984568884603","","45.3052770856982","","","","","","41.678401161567","47.4379950397604","",
"Low & middle income","LMY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2477297173114","","","","","","","","","","62.752294163493","","","","","","","","","","",
"Lesotho","LSO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","126.95847362514","","","","","","","","","","45.1560991309945","","","","","","","","","","47.7748691099476","","","","","","","","","","46.9747750926089","81.2138728323699","","85.2974611595301","","","","","","","54.4297264751419","","78.7735849056604","","","","","77.4158670090553","","","","","","82.1733599854625","",
"Late-demographic dividend","LTE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6487264721893","","","","","","","","","","83.1847607357608","","","","","","","","","","80.1686479815467","","","","","","","","","","",
"Lithuania","LTU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5462578658455","","","","","","","","77.247311827957","76.2992575671045","80.5876333869317","82.6243799789569","81.6740356761701","80.4065413418921","82.8889893056183","80.5099327389332","80.7251908396946","81.8789756972761","81.0069388413749","81.2349252291365","83.9625685705066","84.7258064516129","83.5447051363348","84.1372766092045","82.5666614688913","82.8285933897002","83.9087546239211","84.2798727850977","84.0939900587438","83.6118917319923","84.4192216981132","83.3188026736414",
"Luxembourg","LUX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","35.1421188630491","","","","","","35.3440275752353","","","","33.2840832773674","","","","","","","","","","","46.5428132420729","","47.1293916023993","47.2543146484096","50.2012650948821","49.7068497068497","50.6759641383236","49.7753297579359","50.254693639936","49.6161795098908","52.1511627906977","56.8641723686126","54.7362285048091","56.6784869976359","54.0373606507984","56.629454044961","58.9763414256997","59.6499380421313","63.3183019748095","62.6059322033898","64.515146902116","65.4679506470057","67.0866625691457","69.9584039439223","71.220036877689","81.8121583567997","82.1696574225122","74.9298409728718","74.9099099099099","75.6190186844904","77.2482705611068","78.9802130898021","79.1346298808985","80.059925093633","83.4250764525994","83.2451773490977","86.3764927718416","87.2693149827964","85.3255885050443","88.3191324554609",
"Latvia","LVA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6367389060888","","","","","","","73.7286921644464","76.2571053782248","75.710935209616","74.0944180522565","75.45020778821","77.8966961377385","77.6753325272068","78.387544319408","77.3038842345773","77.247790307833","77.2861793430009","76.9297610427227","79.0343440149447","81.3516335968969","82.9028290282903","81.2586127698668","81.8003913894325","81.73018753781","80.3458646616541","80.2967359050445","81.9400983459991","81.3744285503613","81.6174319976601","81.8582769773596","81.7121190024792",
"Macao SAR, China","MAC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","29.3335444039892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3267326732673","67.109634551495","65.0985290036081","65.6320224719101","67.8652321630804","67.2065888812629","69.5475280483294","69.8050707096445","70.5608684414577","73.4293193717277","75.6673785371062","76.2180536321289","77.7057769198952","76.5994236311239","78.1615757921781","80.2230378317335","80.013596193066","82.5","83.109156751164","85.1685681322907","85.1231146061622","86.3950807071483","84.9904519414386","86.1277572357516","85.316963167126","85.5473168279502","86.5389560298277","87.2368421052632","88.6243386243386","89.4101876675603","89.1855807743658",
"St. Martin (French part)","MAF","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","10.0560576593067","","","","","","","","","","","15.72036018009","","","","","","","","","","","21.5425871536202","","","","","","","","33.4979314026425","","","","24.3717342622543","40.4534606205251","","","29.6286436842806","38.2412313903608","36.8956743002545","32.6745379876797","32.1738005948532","35.2249224405377","36.6017288091859","36.3163371488033","36.9181075432263","36.5081416386663","34.9980234550007","35.5338373593952","34.6359743040685","34.2934051144011","33.6141304347826","34.3921139101862","34.7658402203857","34.5697950076698","33.3990425232329","","","","",
"Monaco","MCO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5925861164539","","","","",
"Moldova","MDA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.340368688218","","","","","","","","","","","88.0475600617896","88.7445178828572","91.478231522106","90.1248164464023","92.6555856204097","94.6602908946005","86.0288230584467","88.235294117647","87.7693282636248","85.9060402684564","85.9176863181312","86.1592454485633","87.7068014705882","86.6936390200045","85.3367433930094","85.4503943545039","84.8366550236285","86.9977924944812","84.621062992126","81.3032367972743","80.186376747282",
"Madagascar","MDG","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","100.934951263179","","","","","","","","","","78.3769003609319","","","","","","","","","","64.8687448728466","","","","","","","","","","","","","","","","","","91.8608695652174","","94.6196868008949","","","","","96","","97.2417465388711","","","93.7002578186302","","","","","",
"Maldives","MDV","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","69.0721649484536","","","","","","","","30.6424616969229","","","","","26.1550407661447","","","","","38.0032423669279","","","","","52.1817928342395","","","","","","","","","56.1617647058823","","","","","57.6143045721829","","56.1634717784877","","","59.2731944971719","",
"Middle East & North Africa","MEA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9111963007864","29.5521962833138","29.3257610186117","29.8398949856198","29.4033220206657","29.765247089453","29.487914072313","29.6533465855517","27.7836881319603","31.7976152011484","32.6729534017653","31.2952298130566","","","",
"Mexico","MEX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","21.3199611776124","","","","","","","","","","22.2456575682382","","","","","28.0382551901096","","","30.9037151304795","32.2322580645161","36.3658330312915","","","","","","","","43.0167597765363","","28.5487288135593","41.3337964571032","42.2335142626169","44.6810960165784","44.1139020719991","46.3543501232828","46.3683223992502","48.3541956420955","48.0934666356661","47.5582620915798","48.3943329397875","47.9505762148034","47.6571285767837","48.4746186546637","49.9000249937516","50.9401070850454","52.1555996035679","52.8452247540779","52.8771578684013","54.126582278481","54.0279542566709","54.6010706092276","55.6486417872556","55.9067159423984","55.0102249488753","55.5854815954855","55.8429858429858","55.3693438184865","56.17164275559","57.952041477641","57.1907253751501",
"Marshall Islands","MHL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","45.5502976644787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.473832301632","","","","","","","","45.6856955380577","",
"Middle income","MIC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2789604116043","","","","","","","","","","62.8082482463288","","","","","","","","","","",
"North Macedonia","MKD","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.7104686815593","","","53.80911922968","","64.1236189907435","61.9548872180451","62.6112759643917","62.3549175320708","64.7515527950311","69.359756097561","65.106783919598","66.1735549794113","63.8995528957622","66.8208445031542","63.3096783934773","64.9984880556396","63.1859192427156","62.2498173849525","62.5783870497302","64.4115470022206","63.8575667655786","66.1266349583829","64.743967039435","64.4711467141374","62.6072802604321","63.139225539462","63.7913146583667","67.9727685325265","66.280913126189",
"Mali","MLI","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","18.3040104906568","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6059232396494","","78.0918727915194","87.7312450346158","","","61.864406779661","","","84.7719966662698","74.3115897686942","76.7490990431217","65.8536585365854","72.1127801034228","66.6666666666667","","",
"Malta","MLT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","25.2392568962282","","","","","","","","","","","","33.8593722602139","32.9177897574124","32.2713257965056","","30.630472854641","","29.0363349131122","30.915218162469","32.2718377512898","32.3871650211566","32.7066335579993","33.2679971489665","","","35.8292774241857","33.5349556899705","","35.5773268019594","36.138125440451","36.7561425933816","38.5375494071146","42.2017045454545","41.0530702973048","43.7906647807638","43.5792156307518","40.5677785663591","44.3403133694538","44.6727326093337","47.7907492241762","50.0299132515704","51.0054021608643","51.9032691446485","53.7647234232891","59.0277777777778","61.355174981385","63.2402894697977","64.1562269712601","66.3779180737043","68.0919139034322","70.6712270200941","72.1097046413502","74.4408496272331",
"Myanmar","MMR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","52.7043513623424","","","","","","","41.5","","","","","","","","","","","","","","","","","","","","","","","","","64.3391521197007","","61.7304707708226","62.9235362845644","60.9691513305971","",
"Middle East & North Africa (excluding high income)","MNA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6665636354198","27.6615886424715","27.3524001574555","26.5423817879415","26.5601197569062","26.0995760916206","27.1187212780134","27.2639440715278","27.2541647612626","25.074407325417","28.1996839768011","28.2694921868505","26.9434699113905","","","",
"Montenegro","MNE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.1666666666667","72.682119205298","73.0185497470489","72.8921907394609","75.587868071045","76.4054867840707","76.8337756861322","77.6583243578261","79.25469891244","77.0027512542483","76.2777212364966","74.8133183973808","76.5138698128044","76.5802935849938",
"Mongolia","MNG","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0606776989756","","80.9037900874636","","94.6222455403988","86.9565217391304","96.4130070398927","94.6404569892473","99.6899224806202","86.2229102167183","85.7731958762887","84.8031496062992","83.7474918968977","82.6648640528767","84.2742545784774","82.3924321025328","82.3760580411125","81.6903537949803","81.4683700169309","82.2659347362001","77.0765592669229","78.167983611355","77.5714927384339",
"Northern Mariana Islands","MNP","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","63.1070718545868","","","","","86.1603568569141","","","","","84.1381661174866","","","","","","","","98.5340440998304","","","","","","","85.7400489501482","","","","","","","","","","",
"Mozambique","MOZ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","32.9622758194187","","","","","","","","","","98.0169971671388","","","","","","","","","","","","","","","","","108.145753015794","","","","","","","","","","","","","","","","","","97.5652391060057","","","","","",
"Mauritania","MRT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","4.74881015335801","","","","","","","","","","","","","36.8581818181818","","","","","","","","","","","","44.1860465116279","","","","","","","","","","","","44.6337579617834","","","","","45.5870038519511","","","",
